# Based on the WLTC drive cycle,
# see #1264 for discussion and how to use this drive cycle,
# time [s],Power [W]
1046.9,1.134659768
1047,1.135279387
1047.1,1.135899218
1047.2,1.136519261
1047.3,1.137139514
1047.4,1.137759979
1047.5,1.138380656
1047.6,1.139001544
1047.7,1.139622643
1047.8,1.140243955
1047.9,1.140865478
1048,1.141487213
1048.1,0.436794628
1048.2,0.436437395
1048.3,0.436080375
1048.4,0.435723566
1048.5,0.435366969
1048.6,0.435010583
1048.7,0.434654409
1048.8,0.434298446
1048.9,0.433942695
1049,0.433587155
1049.1,-0.618785498
1049.2,-0.618616428
1049.3,-0.618443987
1049.4,-0.618268182
1049.5,-0.618089017
1049.6,-0.617906497
1049.7,-0.617720627
1049.8,-0.61753141
1049.9,-0.617338853
1050,-0.617142961
1050.1,-1.994753729
1050.2,-1.990110014
1050.3,-1.985453052
1050.4,-1.98078288
1050.5,-1.976099538
1050.6,-1.971403063
1050.7,-1.966693494
1050.8,-1.96197087
1050.9,-1.957235229
1051,-1.952486609
1051.1,-2.447430744
1051.2,-2.439873699
1051.3,-2.432298535
1051.4,-2.424705316
1051.5,-2.417094108
1051.6,-2.409464974
1051.7,-2.401817979
1051.8,-2.394153188
1051.9,-2.386470663
1052,-2.378770471
1052.1,-3.011255993
1052.2,-2.998846135
1052.3,-2.986410709
1052.4,-2.973949831
1052.5,-2.961463613
1052.6,-2.948952172
1052.7,-2.936415619
1052.8,-2.923854071
1052.9,-2.911267641
1053,-2.898656443
1053.1,-3.494728867
1053.2,-3.476291253
1053.3,-3.457820034
1053.4,-3.439315395
1053.5,-3.420777521
1053.6,-3.402206598
1053.7,-3.383602809
1053.8,-3.364966339
1053.9,-3.346297374
1054,-3.327596098
1054.1,-4.451649702
1054.2,-4.418055758
1054.3,-4.384408635
1054.4,-4.350708736
1054.5,-4.316956464
1054.6,-4.283152219
1054.7,-4.249296406
1054.8,-4.215389427
1054.9,-4.181431685
1055,-4.147423581
1055.1,-5.159301504
1055.2,-5.106012603
1055.3,-5.052649787
1055.4,-4.999213804
1055.5,-4.945705401
1055.6,-4.892125324
1055.7,-4.838474319
1055.8,-4.784753133
1055.9,-4.730962512
1056,-4.677103203
1056.1,-5.782424673
1056.2,-5.698335455
1056.3,-5.614145816
1056.4,-5.529857154
1056.5,-5.445470866
1056.6,-5.360988351
1056.7,-5.276411006
1056.8,-5.191740228
1056.9,-5.106977417
1057,-5.02212397
1057.1,-4.937181284
1057.2,-4.852150757
1057.3,-4.767033787
1057.4,-4.681831773
1057.5,-4.596546112
1057.6,-4.511178201
1057.7,-4.425729439
1057.8,-4.340201224
1057.9,-4.254594952
1058,-4.168912023
1058.1,-3.355593056
1058.2,-3.29743415
1058.3,-3.239224973
1058.4,-3.180966326
1058.5,-3.122659008
1058.6,-3.064303818
1058.7,-3.005901558
1058.8,-2.947453025
1058.9,-2.888959021
1059,-2.830420346
1059.1,-2.705213913
1059.2,-2.649342677
1059.3,-2.593431034
1059.4,-2.53747973
1059.5,-2.481489511
1059.6,-2.425461124
1059.7,-2.369395315
1059.8,-2.313292832
1059.9,-2.25715442
1060,-2.200980826
1060.1,-1.617042293
1060.2,-1.584790986
1060.3,-1.552520073
1060.4,-1.52022989
1060.5,-1.487920776
1060.6,-1.455593067
1060.7,-1.423247102
1060.8,-1.390883217
1060.9,-1.358501751
1061,-1.326103039
1061.1,-0.480035014
1061.2,-0.475069633
1061.3,-0.47010126
1061.4,-0.465129921
1061.5,-0.460155643
1061.6,-0.45517845
1061.7,-0.450198369
1061.8,-0.445215426
1061.9,-0.440229645
1062,-0.435241054
1062.1,0.159552505
1062.2,0.159691644
1062.3,0.159830798
1062.4,0.159969965
1062.5,0.160109147
1062.6,0.160248343
1062.7,0.160387553
1062.8,0.160526777
1062.9,0.160666016
1063,0.160805269
1063.1,0.403011924
1063.2,0.405375327
1063.3,0.407739438
1063.4,0.410104259
1063.5,0.412469795
1063.6,0.414836047
1063.7,0.417203019
1063.8,0.419570716
1063.9,0.421939138
1064,0.424308291
1064.1,1.341234932
1064.2,1.370156221
1064.3,1.399089652
1064.4,1.428035432
1064.5,1.456993767
1064.6,1.485964862
1064.7,1.514948924
1064.8,1.54394616
1064.9,1.572956774
1065,1.601980974
1065.1,2.440939991
1065.2,2.506881517
1065.3,2.572857061
1065.4,2.63886737
1065.5,2.704913192
1065.6,2.770995271
1065.7,2.837114356
1065.8,2.903271192
1065.9,2.969466525
1066,3.035701103
1066.1,2.554453467
1066.2,2.599171539
1066.3,2.64391691
1066.4,2.688689984
1066.5,2.733491164
1066.6,2.77832085
1066.7,2.823179447
1066.8,2.868067357
1066.9,2.912984982
1067,2.957932725
1067.1,1.186215591
1067.2,1.192518821
1067.3,1.198825671
1067.4,1.205136157
1067.5,1.211450295
1067.6,1.217768103
1067.7,1.224089595
1067.8,1.230414789
1067.9,1.236743701
1068,1.243076346
1068.1,0.757438128
1068.2,0.759417487
1068.3,0.761397787
1068.4,0.76337903
1068.5,0.765361219
1068.6,0.767344356
1068.7,0.769328443
1068.8,0.771313481
1068.9,0.773299472
1069,0.77528642
1069.1,1.281151533
1069.2,1.287510769
1069.3,1.293873867
1069.4,1.300240846
1069.5,1.306611721
1069.6,1.312986508
1069.7,1.319365223
1069.8,1.325747883
1069.9,1.332134504
1070,1.338525102
1070.1,2.407424569
1070.2,2.429748336
1070.3,2.452088334
1070.4,2.474444696
1070.5,2.49681755
1070.6,2.519207027
1070.7,2.541613255
1070.8,2.564036365
1070.9,2.586476487
1071,2.608933751
1071.1,3.213844434
1071.2,3.2479141
1071.3,3.28201126
1071.4,3.316136166
1071.5,3.350289073
1071.6,3.384470234
1071.7,3.418679902
1071.8,3.452918331
1071.9,3.487185775
1072,3.521482486
1072.1,4.092592092
1072.2,4.138464198
1072.3,4.184377292
1072.4,4.230331775
1072.5,4.27632805
1072.6,4.32236652
1072.7,4.368447588
1072.8,4.414571655
1072.9,4.460739125
1073,4.506950399
1073.1,5.3885034
1073.2,5.453792363
1073.3,5.519146376
1073.4,5.584566134
1073.5,5.650052334
1073.6,5.715605671
1073.7,5.781226841
1073.8,5.846916539
1073.9,5.912675461
1074,5.978504302
1074.1,7.114127539
1074.2,7.205903132
1074.3,7.29778115
1074.4,7.389762767
1074.5,7.481849158
1074.6,7.574041494
1074.7,7.666340951
1074.8,7.758748702
1074.9,7.85126592
1075,7.943893779
1075.1,7.735726632
1075.2,7.821687154
1075.3,7.907752801
1075.4,7.993924612
1075.5,8.080203624
1075.6,8.166590877
1075.7,8.253087409
1075.8,8.339694257
1075.9,8.426412461
1076,8.513243059
1076.1,7.272162924
1076.2,7.3341161
1076.3,7.39614925
1076.4,7.458262975
1076.5,7.520457876
1076.6,7.582734555
1076.7,7.645093611
1076.8,7.707535645
1076.9,7.77006126
1077,7.832671055
1077.1,6.287280717
1077.2,6.326695649
1077.3,6.366162062
1077.4,6.405680236
1077.5,6.445250451
1077.6,6.484872986
1077.7,6.524548121
1077.8,6.564276136
1077.9,6.604057311
1078,6.643891925
1078.1,5.55314994
1078.2,5.580393375
1078.3,5.60767204
1078.4,5.634986082
1078.5,5.662335648
1078.6,5.689720885
1078.7,5.717141939
1078.8,5.744598956
1078.9,5.772092085
1079,5.79962147
1079.1,5.43429269
1079.2,5.458163127
1079.3,5.482064605
1079.4,5.505997238
1079.5,5.529961141
1079.6,5.553956427
1079.7,5.577983211
1079.8,5.602041606
1079.9,5.626131728
1080,5.650253691
1080.1,3.841147112
1080.2,3.851694968
1080.3,3.862254715
1080.4,3.872826379
1080.5,3.883409985
1080.6,3.89400556
1080.7,3.904613129
1080.8,3.915232717
1080.9,3.925864352
1081,3.936508058
1081.1,1.870153906
1081.2,1.871876719
1081.3,1.873600521
1081.4,1.875325313
1081.5,1.877051094
1081.6,1.878777866
1081.7,1.880505629
1081.8,1.882234384
1081.9,1.883964131
1082,1.885694871
1082.1,0.011856769
1082.2,0.011181687
1082.3,0.010508154
1082.4,0.00983617
1082.5,0.009165734
1082.6,0.008496845
1082.7,0.007829501
1082.8,0.007163701
1082.9,0.006499444
1083,0.005836728
1083.1,-2.261708789
1083.2,-2.257988993
1083.3,-2.254253498
1083.4,-2.250502342
1083.5,-2.246735563
1083.6,-2.242953199
1083.7,-2.239155291
1083.8,-2.235341875
1083.9,-2.23151299
1084,-2.227668675
1084.1,-2.223808969
1084.2,-2.219933909
1084.3,-2.216043534
1084.4,-2.212137882
1084.5,-2.208216993
1084.6,-2.204280904
1084.7,-2.200329654
1084.8,-2.196363282
1084.9,-2.192381825
1085,-2.188385323
1085.1,-0.425563024
1085.2,-0.425888255
1085.3,-0.426210619
1085.4,-0.42653012
1085.5,-0.426846762
1085.6,-0.427160547
1085.7,-0.427471479
1085.8,-0.427779562
1085.9,-0.428084797
1086,-0.428387189
1086.1,0.926764194
1086.2,0.926764194
1086.3,0.926764194
1086.4,0.926764194
1086.5,0.926764194
1086.6,0.926764194
1086.7,0.926764194
1086.8,0.926764194
1086.9,0.926764194
1087,0.926764194
1087.1,1.120664565
1087.2,1.120971938
1087.3,1.12127937
1087.4,1.12158686
1087.5,1.121894407
1087.6,1.122202013
1087.7,1.122509677
1087.8,1.122817399
1087.9,1.123125179
1088,1.123433016
1088.1,1.123740912
1088.2,1.124048866
1088.3,1.124356878
1088.4,1.124664949
1088.5,1.124973077
1088.6,1.125281263
1088.7,1.125589508
1088.8,1.12589781
1088.9,1.126206171
1089,1.12651459
1089.1,0.932260808
1089.2,0.932260808
1089.3,0.932260808
1089.4,0.932260808
1089.5,0.932260808
1089.6,0.932260808
1089.7,0.932260808
1089.8,0.932260808
1089.9,0.932260808
1090,0.932260808
1090.1,0.932260808
1090.2,0.932260808
1090.3,0.932260808
1090.4,0.932260808
1090.5,0.932260808
1090.6,0.932260808
1090.7,0.932260808
1090.8,0.932260808
1090.9,0.932260808
1091,0.932260808
1091.1,1.516145977
1091.2,1.517270325
1091.3,1.518395196
1091.4,1.519520591
1091.5,1.520646511
1091.6,1.521772955
1091.7,1.522899925
1091.8,1.524027419
1091.9,1.525155439
1092,1.526283984
1092.1,2.899076256
1092.2,2.905160271
1092.3,2.911250149
1092.4,2.917345899
1092.5,2.923447529
1092.6,2.92955505
1092.7,2.935668471
1092.8,2.9417878
1092.9,2.947913049
1093,2.954044225
1093.1,4.158329001
1093.2,4.171337965
1093.3,4.184362205
1093.4,4.19740176
1093.5,4.210456668
1093.6,4.223526968
1093.7,4.236612698
1093.8,4.249713898
1093.9,4.262830604
1094,4.275962856
1094.1,3.673852889
1094.2,3.683256208
1094.3,3.692669855
1094.4,3.702093853
1094.5,3.711528221
1094.6,3.72097298
1094.7,3.730428151
1094.8,3.739893754
1094.9,3.74936981
1095,3.75885634
1095.1,2.513806977
1095.2,2.517534973
1095.3,2.521266018
1095.4,2.525000115
1095.5,2.528737268
1095.6,2.532477479
1095.7,2.536220753
1095.8,2.539967092
1095.9,2.543716499
1096,2.547468978
1096.1,1.496003331
1096.2,1.49674592
1096.3,1.49748876
1096.4,1.498231851
1096.5,1.498975194
1096.6,1.499718788
1096.7,1.500462634
1096.8,1.501206731
1096.9,1.50195108
1097,1.50269568
1097.1,0.235385658
1097.2,0.234690588
1097.3,0.233996524
1097.4,0.233303465
1097.5,0.23261141
1097.6,0.23192036
1097.7,0.231230313
1097.8,0.230541269
1097.9,0.229853228
1098,0.229166187
1098.1,-1.447964398
1098.2,-1.446839031
1098.3,-1.445704687
1098.4,-1.444561382
1098.5,-1.443409133
1098.6,-1.442247955
1098.7,-1.441077865
1098.8,-1.43989888
1098.9,-1.438711015
1099,-1.437514286
1099.1,-3.076746325
1099.2,-3.069421808
1099.3,-3.062072865
1099.4,-3.054699572
1099.5,-3.047302004
1099.6,-3.039880236
1099.7,-3.032434343
1099.8,-3.024964401
1099.9,-3.017470484
1100,-3.009952667
1100.1,-1.812195657
1100.2,-1.809682411
1100.3,-1.807157543
1100.4,-1.804621078
1100.5,-1.802073043
1100.6,-1.799513462
1100.7,-1.796942362
1100.8,-1.794359769
1100.9,-1.791765707
1101,-1.789160204
1101.1,-0.038456226
1101.2,-0.039008102
1101.3,-0.039558524
1101.4,-0.040107494
1101.5,-0.040655012
1101.6,-0.04120108
1101.7,-0.041745699
1101.8,-0.042288869
1101.9,-0.042830593
1102,-0.043370872
1102.1,1.694641493
1102.2,1.696263834
1102.3,1.6978871
1102.4,1.699511293
1102.5,1.701136413
1102.6,1.70276246
1102.7,1.704389436
1102.8,1.706017339
1102.9,1.707646173
1103,1.709275936
1103.1,3.662150346
1103.2,3.672498361
1103.3,3.682857826
1103.4,3.693228766
1103.5,3.703611207
1103.6,3.714005174
1103.7,3.724410694
1103.8,3.734827792
1103.9,3.745256494
1104,3.755696826
1104.1,5.168387634
1104.2,5.188952651
1104.3,5.209544066
1104.4,5.230161967
1104.5,5.250806441
1104.6,5.271477575
1104.7,5.292175455
1104.8,5.312900169
1104.9,5.333651804
1105,5.354430446
1105.1,4.338554529
1105.2,4.351776915
1105.3,4.365015106
1105.4,4.37826914
1105.5,4.391539057
1105.6,4.404824895
1105.7,4.418126691
1105.8,4.431444485
1105.9,4.444778315
1106,4.458128219
1106.1,2.350133162
1106.2,2.353163614
1106.3,2.356196337
1106.4,2.359231331
1106.5,2.3622686
1106.6,2.365308144
1106.7,2.368349967
1106.8,2.37139407
1106.9,2.374440454
1107,2.377489123
1107.1,0.885620568
1107.2,0.885343616
1107.3,0.885066727
1107.4,0.884789902
1107.5,0.88451314
1107.6,0.884236442
1107.7,0.883959807
1107.8,0.883683235
1107.9,0.883406727
1108,0.883130283
1108.1,-0.819009385
1108.2,-0.819110786
1108.3,-0.819207066
1108.4,-0.819298229
1108.5,-0.819384283
1108.6,-0.819465236
1108.7,-0.819541093
1108.8,-0.819611862
1108.9,-0.819677549
1109,-0.819738162
1109.1,-2.075539872
1109.2,-2.072642318
1109.3,-2.069730749
1109.4,-2.066805198
1109.5,-2.063865697
1109.6,-2.060912277
1109.7,-2.05794497
1109.8,-2.054963807
1109.9,-2.051968821
1110,-2.048960043
1110.1,-0.615421855
1110.2,-0.615657671
1110.3,-0.615889583
1110.4,-0.616117596
1110.5,-0.616341713
1110.6,-0.616561941
1110.7,-0.616778284
1110.8,-0.616990746
1110.9,-0.617199332
1111,-0.617404048
1111.1,1.202561227
1111.2,1.202883992
1111.3,1.203206818
1111.4,1.203529705
1111.5,1.203852652
1111.6,1.204175659
1111.7,1.204498727
1111.8,1.204821855
1111.9,1.205145044
1112,1.205468293
1112.1,3.644984169
1112.2,3.654355835
1112.3,3.663737766
1112.4,3.673129984
1112.5,3.682532509
1112.6,3.691945361
1112.7,3.701368562
1112.8,3.710802132
1112.9,3.720246091
1113,3.72970046
1113.1,6.657163922
1113.2,6.689366194
1113.3,6.72161383
1113.4,6.753907015
1113.5,6.786245933
1113.6,6.818630769
1113.7,6.851061708
1113.8,6.883538936
1113.9,6.916062635
1114,6.948632993
1114.1,6.981250192
1114.2,7.013914419
1114.3,7.046625857
1114.4,7.079384692
1114.5,7.112191109
1114.6,7.145045292
1114.7,7.177947425
1114.8,7.210897695
1114.9,7.243896286
1115,7.276943382
1115.1,4.367671453
1115.2,4.378826642
1115.3,4.389994972
1115.4,4.401176471
1115.5,4.412371164
1115.6,4.423579077
1115.7,4.434800235
1115.8,4.446034665
1115.9,4.457282391
1116,4.468543441
1116.1,1.94787253
1116.2,1.949197761
1116.3,1.950523606
1116.4,1.951850064
1116.5,1.953177136
1116.6,1.954504823
1116.7,1.955833124
1116.8,1.95716204
1116.9,1.95849157
1117,1.959821716
1117.1,0.347129462
1117.2,0.346282183
1117.3,0.345435996
1117.4,0.344590902
1117.5,0.343746899
1117.6,0.342903988
1117.7,0.342062167
1117.8,0.341221437
1117.9,0.340381795
1118,0.339543243
1118.1,-1.491330056
1118.2,-1.490657919
1118.3,-1.489976021
1118.4,-1.489284378
1118.5,-1.488583007
1118.6,-1.487871923
1118.7,-1.487151142
1118.8,-1.486420682
1118.9,-1.485680558
1119,-1.484930786
1119.1,-1.484171383
1119.2,-1.483402365
1119.3,-1.482623748
1119.4,-1.481835548
1119.5,-1.481037781
1119.6,-1.480230465
1119.7,-1.479413614
1119.8,-1.478587246
1119.9,-1.477751376
1120,-1.476906021
1120.1,-0.372498638
1120.2,-0.373154194
1120.3,-0.373806534
1120.4,-0.374455661
1120.5,-0.37510158
1120.6,-0.375744292
1120.7,-0.376383802
1120.8,-0.377020112
1120.9,-0.377653225
1121,-0.378283146
1121.1,0.058339874
1121.2,0.057563147
1121.3,0.056788045
1121.4,0.056014567
1121.5,0.055242711
1121.6,0.054472478
1121.7,0.053703865
1121.8,0.052936871
1121.9,0.052171495
1122,0.051407737
1122.1,-0.60016465
1122.2,-0.6005863
1122.3,-0.601003822
1122.4,-0.601417223
1122.5,-0.601826507
1122.6,-0.602231678
1122.7,-0.602632741
1122.8,-0.603029702
1122.9,-0.603422565
1123,-0.603811335
1123.1,-2.52922298
1123.2,-2.524962569
1123.3,-2.52068379
1123.4,-2.516386688
1123.5,-2.512071309
1123.6,-2.507737699
1123.7,-2.503385905
1123.8,-2.499015972
1123.9,-2.494627947
1124,-2.490221876
1124.1,-4.976644817
1124.2,-4.957538256
1124.3,-4.938379772
1124.4,-4.919169595
1124.5,-4.899907953
1124.6,-4.880595075
1124.7,-4.86123119
1124.8,-4.841816528
1124.9,-4.822351318
1125,-4.802835787
1125.1,-7.936015573
1125.2,-7.881727835
1125.3,-7.827321198
1125.4,-7.772796517
1125.5,-7.718154647
1125.6,-7.663396445
1125.7,-7.608522765
1125.8,-7.553534464
1125.9,-7.498432396
1126,-7.443217418
1126.1,-8.838778384
1126.2,-8.759442313
1126.3,-8.679953599
1126.4,-8.600313641
1126.5,-8.520523836
1126.6,-8.440585582
1126.7,-8.360500277
1126.8,-8.280269319
1126.9,-8.199894106
1127,-8.119376035
1127.1,-8.038716504
1127.2,-7.957916912
1127.3,-7.876978656
1127.4,-7.795903133
1127.5,-7.714691743
1127.6,-7.633345882
1127.7,-7.551866948
1127.8,-7.470256339
1127.9,-7.388515454
1128,-7.30664569
1128.1,-6.932466014
1128.2,-6.856818215
1128.3,-6.781054864
1128.4,-6.705177209
1128.5,-6.629186494
1128.6,-6.553083965
1128.7,-6.476870868
1128.8,-6.400548447
1128.9,-6.324117948
1129,-6.247580618
1129.1,-4.614732256
1129.2,-4.571532227
1129.3,-4.528271568
1129.4,-4.484950835
1129.5,-4.441570586
1129.6,-4.398131377
1129.7,-4.354633766
1129.8,-4.311078309
1129.9,-4.267465563
1130,-4.223796085
1130.1,-3.475792604
1130.2,-3.445298926
1130.3,-3.414765702
1130.4,-3.38419327
1130.5,-3.353581969
1130.6,-3.322932135
1130.7,-3.292244105
1130.8,-3.261518217
1130.9,-3.230754809
1131,-3.199954218
1131.1,-2.955655782
1131.2,-2.928704342
1131.3,-2.901720947
1131.4,-2.874705877
1131.5,-2.84765941
1131.6,-2.820581827
1131.7,-2.793473408
1131.8,-2.766334431
1131.9,-2.739165178
1132,-2.711965927
1132.1,-2.781249295
1132.2,-2.752052959
1132.3,-2.722825573
1132.4,-2.693567444
1132.5,-2.66427888
1132.6,-2.634960188
1132.7,-2.605611676
1132.8,-2.576233652
1132.9,-2.546826423
1133,-2.517390298
1133.1,-2.830990107
1133.2,-2.793047327
1133.3,-2.75506924
1133.4,-2.717056284
1133.5,-2.679008897
1133.6,-2.640927518
1133.7,-2.602812583
1133.8,-2.564664532
1133.9,-2.526483802
1134,-2.488270831
1134.1,-2.450026057
1134.2,-2.411749919
1134.3,-2.373442855
1134.4,-2.335105302
1134.5,-2.296737699
1134.6,-2.258340483
1134.7,-2.219914093
1134.8,-2.181458967
1134.9,-2.142975543
1135,-2.104464259
1135.1,-1.755947743
1135.2,-1.72786384
1135.3,-1.699760163
1135.4,-1.671636991
1135.5,-1.643494604
1135.6,-1.615333282
1135.7,-1.587153304
1135.8,-1.558954951
1135.9,-1.530738502
1136,-1.502504237
1136.1,-0.740986442
1136.2,-0.733353098
1136.3,-0.725714572
1136.4,-0.71807091
1136.5,-0.71042216
1136.6,-0.702768366
1136.7,-0.695109575
1136.8,-0.687445834
1136.9,-0.679777187
1137,-0.672103682
1137.1,-0.044985277
1137.2,-0.04489667
1137.3,-0.044807798
1137.4,-0.044718661
1137.5,-0.04462926
1137.6,-0.044539596
1137.7,-0.044449669
1137.8,-0.044359479
1137.9,-0.044269029
1138,-0.044178317
1138.1,0.190522301
1138.2,0.190664796
1138.3,0.190807308
1138.4,0.190949837
1138.5,0.191092381
1138.6,0.191234942
1138.7,0.191377519
1138.8,0.191520113
1138.9,0.191662723
1139,0.191805349
1139.1,0.286915527
1139.2,0.287541869
1139.3,0.28816836
1139.4,0.288794999
1139.5,0.289421786
1139.6,0.290048722
1139.7,0.290675806
1139.8,0.29130304
1139.9,0.291930423
1140,0.292557956
1140.1,0.390400704
1140.2,0.391777706
1140.3,0.393155127
1140.4,0.394532967
1140.5,0.395911228
1140.6,0.397289912
1140.7,0.398669019
1140.8,0.40004855
1140.9,0.401428508
1141,0.402808892
1141.1,0.808914876
1141.2,0.815944576
1141.3,0.82297721
1141.4,0.830012801
1141.5,0.837051367
1141.6,0.84409293
1141.7,0.85113751
1141.8,0.858185128
1141.9,0.865235805
1142,0.872289561
1142.1,1.657952109
1142.2,1.685113445
1142.3,1.712288522
1142.4,1.739477526
1142.5,1.766680639
1142.6,1.793898049
1142.7,1.821129939
1142.8,1.848376493
1142.9,1.875637898
1143,1.902914337
1143.1,2.386842871
1143.2,2.429099809
1143.3,2.471381618
1143.4,2.513688669
1143.5,2.55602133
1143.6,2.598379971
1143.7,2.640764959
1143.8,2.683176665
1143.9,2.725615458
1144,2.768081706
1144.1,1.667432513
1144.2,1.681769139
1144.3,1.696114582
1144.4,1.710468908
1144.5,1.724832181
1144.6,1.739204464
1144.7,1.753585823
1144.8,1.767976323
1144.9,1.782376026
1145,1.796784998
1145.1,0.588706788
1145.2,0.589759676
1145.3,0.590812979
1145.4,0.591866697
1145.5,0.592920831
1145.6,0.593975382
1145.7,0.59503035
1145.8,0.596085736
1145.9,0.59714154
1146,0.598197763
1146.1,-1.438252817
1146.2,-1.426437754
1146.3,-1.414611299
1146.4,-1.402773537
1146.5,-1.390924555
1146.6,-1.379064442
1146.7,-1.367193283
1146.8,-1.355311166
1146.9,-1.343418177
1147,-1.331514404
1147.1,-3.64515552
1147.2,-3.558968889
1147.3,-3.472716914
1147.4,-3.386400994
1147.5,-3.300022526
1147.6,-3.213582909
1147.7,-3.127083539
1147.8,-3.040525816
1147.9,-2.953911136
1148,-2.867240898
1148.1,-1.85134237
1148.2,-1.812634747
1148.3,-1.773903011
1148.4,-1.735147602
1148.5,-1.696368956
1148.6,-1.657567512
1148.7,-1.618743709
1148.8,-1.579897983
1148.9,-1.541030774
1149,-1.502142519
1149.1,-0.672771297
1149.2,-0.664018096
1149.3,-0.655259854
1149.4,-0.646496624
1149.5,-0.637728461
1149.6,-0.62895542
1149.7,-0.620177555
1149.8,-0.611394922
1149.9,-0.602607575
1150,-0.593815569
1150.1,0.119769752
1150.2,0.119769752
1150.3,0.119769752
1150.4,0.119769752
1150.5,0.119769752
1150.6,0.119769752
1150.7,0.119769752
1150.8,0.119769752
1150.9,0.119769752
1151,0.119769752
1151.1,0.119769752
1151.2,0.119769752
1151.3,0.119769752
1151.4,0.119769752
1151.5,0.119769752
1151.6,0.119769752
1151.7,0.119769752
1151.8,0.119769752
1151.9,0.119769752
1152,0.119769752
1152.1,0.886942947
1152.2,0.900892386
1152.3,0.914847084
1152.4,0.928807105
1152.5,0.942772515
1152.6,0.956743376
1152.7,0.970719754
1152.8,0.984701713
1152.9,0.998689317
1153,1.012682631
1153.1,1.937029096
1153.2,1.988908972
1153.3,2.040812976
1153.4,2.092741621
1153.5,2.144695425
1153.6,2.1966749
1153.7,2.248680564
1153.8,2.30071293
1153.9,2.352772515
1154,2.404859833
1154.1,3.256880677
1154.2,3.348787064
1154.3,3.440746824
1154.4,3.532761204
1154.5,3.624831449
1154.6,3.716958804
1154.7,3.809144514
1154.8,3.901389826
1154.9,3.993695984
1155,4.086064235
1155.1,3.706761004
1155.2,3.77944531
1155.3,3.852180638
1155.4,3.924967845
1155.5,3.997807785
1155.6,4.070701315
1155.7,4.143649289
1155.8,4.216652564
1155.9,4.289711995
1156,4.362828438
1156.1,3.877376756
1156.2,3.933104631
1156.3,3.988877085
1156.4,4.044694675
1156.5,4.100557957
1156.6,4.156467488
1156.7,4.212423826
1156.8,4.268427528
1156.9,4.32447915
1157,4.380579249
1157.1,4.542563643
1157.2,4.601526784
1157.3,4.660542708
1157.4,4.719612016
1157.5,4.778735309
1157.6,4.837913187
1157.7,4.897146252
1157.8,4.956435105
1157.9,5.015780346
1158,5.075182576
1158.1,5.372967921
1158.2,5.438241498
1158.3,5.503579959
1158.4,5.568984001
1158.5,5.634454318
1158.6,5.699991607
1158.7,5.765596563
1158.8,5.831269882
1158.9,5.897012259
1159,5.96282439
1159.1,4.56838403
1159.2,4.605778062
1159.3,4.643211033
1159.4,4.680683224
1159.5,4.718194913
1159.6,4.75574638
1159.7,4.793337906
1159.8,4.830969769
1159.9,4.86864225
1160,4.906355629
1160.1,4.658948011
1160.2,4.692385696
1160.3,4.725859874
1160.4,4.759370774
1160.5,4.792918626
1160.6,4.826503658
1160.7,4.860126098
1160.8,4.893786177
1160.9,4.927484124
1161,4.961220166
1161.1,4.842919179
1161.2,4.874639188
1161.3,4.906395337
1161.4,4.938187832
1161.5,4.970016879
1161.6,5.001882685
1161.7,5.033785454
1161.8,5.065725394
1161.9,5.097702711
1162,5.12971761
1162.1,4.034250526
1162.2,4.053451487
1162.3,4.072673877
1162.4,4.091917785
1162.5,4.111183296
1162.6,4.130470499
1162.7,4.149779479
1162.8,4.169110325
1162.9,4.188463121
1163,4.207837957
1163.1,4.562948834
1163.2,4.58574061
1163.3,4.608559155
1163.4,4.631404583
1163.5,4.654277009
1163.6,4.677176548
1163.7,4.700103312
1163.8,4.723057417
1163.9,4.746038977
1164,4.769048105
1164.1,4.090480797
1164.2,4.107017406
1164.3,4.123573035
1164.4,4.140147749
1164.5,4.156741613
1164.6,4.173354689
1164.7,4.189987044
1164.8,4.206638741
1164.9,4.223309845
1165,4.24000042
1165.1,4.619954452
1165.2,4.639836139
1165.3,4.659741865
1165.4,4.679671717
1165.5,4.699625781
1165.6,4.719604145
1165.7,4.739606895
1165.8,4.759634119
1165.9,4.779685903
1166,4.799762334
1166.1,4.06584319
1166.2,4.079883434
1166.3,4.09393998
1166.4,4.108012873
1166.5,4.12210216
1166.6,4.136207886
1166.7,4.150330099
1166.8,4.164468843
1166.9,4.178624165
1167,4.192796112
1167.1,4.206984729
1167.2,4.221190063
1167.3,4.235412159
1167.4,4.249651064
1167.5,4.263906824
1167.6,4.278179485
1167.7,4.292469093
1167.8,4.306775695
1167.9,4.321099336
1168,4.335440062
1168.1,3.95068049
1168.2,3.962370576
1168.3,3.974074064
1168.4,3.985790984
1168.5,3.99752137
1168.6,4.009265251
1168.7,4.02102266
1168.8,4.032793629
1168.9,4.04457819
1169,4.056376373
1169.1,4.272678333
1169.2,4.28582227
1169.3,4.298981819
1169.4,4.31215702
1169.5,4.32534791
1169.6,4.338554529
1169.7,4.351776915
1169.8,4.365015106
1169.9,4.37826914
1170,4.391539057
1170.1,3.566078533
1170.2,3.574464643
1170.3,3.58285974
1170.4,3.591263842
1170.5,3.599676964
1170.6,3.608099122
1170.7,3.616530333
1170.8,3.624970613
1170.9,3.633419978
1171,3.641878444
1171.1,4.077530754
1171.2,4.088347944
1171.3,4.099177595
1171.4,4.110019733
1171.5,4.120874384
1171.6,4.131741574
1171.7,4.142621329
